cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,prtvtgb,gndr,agea,eduyrs,inwtm
GB,ESS1-6e01,1,26.11.2014,134361,ESS6e02_1,6,2.1,118059,1.0105621512,1.0229418028,2.282115223,1,2,34,12,41
GB,ESS1-6e01,1,26.11.2014,134362,ESS6e02_1,6,2.1,118067,1.0105621512,1.0229418028,2.282115223,1,2,28,16,38
GB,ESS1-6e01,1,26.11.2014,134363,ESS6e02_1,6,2.1,118075,1.0105621512,1.0338270841,2.282115223,1,2,74,10,39
GB,ESS1-6e01,1,26.11.2014,134364,ESS6e02_1,6,2.1,118083,1.0105621512,1.0473131961,2.282115223,66,1,63,16,47
GB,ESS1-6e01,1,26.11.2014,134365,ESS6e02_1,6,2.1,118091,0.5052810756,0.5169135426,2.282115223,1,2,81,10,42
GB,ESS1-6e01,1,26.11.2014,134366,ESS6e02_1,6,2.1,118109,0.5052810756,0.5169135426,2.282115223,1,2,81,10,42
GB,ESS1-6e01,1,26.11.2014,134367,ESS6e02_1,6,2.1,118125,0.5052810756,0.5169135426,2.282115223,1,2,70,10,37
GB,ESS1-6e01,1,26.11.2014,134368,ESS6e02_1,6,2.1,118166,1.0105621512,1.0473131961,2.282115223,1,1,87,10,42
GB,ESS1-6e01,1,26.11.2014,134369,ESS6e02_1,6,2.1,118174,1.5158431965,1.7893981512,2.282115223,66,1,54,11,38
GB,ESS1-6e01,1,26.11.2014,134370,ESS6e02_1,6,2.1,118182,1.5158431965,1.5344126744,2.282115223,66,2,16,11,33
GB,ESS1-6e01,1,26.11.2014,134371,ESS6e02_1,6,2.1,118190,1.0105621512,1.0338270841,2.282115223,1,2,58,10,53
GB,ESS1-6e01,1,26.11.2014,134372,ESS6e02_1,6,2.1,118208,1.0105621512,1.0229418028,2.282115223,66,2,28,11,31
GB,ESS1-6e01,1,26.11.2014,134373,ESS6e02_1,6,2.1,119016,1.0105621228,1.1929320909,2.282115223,2,1,36,17,46
GB,ESS1-6e01,1,26.11.2014,134374,ESS6e02_1,6,2.1,119024,1.0105621228,1.0338270555,2.282115223,1,2,67,10,44
GB,ESS1-6e01,1,26.11.2014,134375,ESS6e02_1,6,2.1,119032,2.0211242456,1.7189294529,2.282115223,2,2,49,11,43
GB,ESS1-6e01,1,26.11.2014,134376,ESS6e02_1,6,2.1,119057,1.0105621228,1.0338270555,2.282115223,1,2,80,10,62
GB,ESS1-6e01,1,26.11.2014,134377,ESS6e02_1,6,2.1,119123,1.0105621228,0.8594647264,2.282115223,66,2,46,14,59
GB,ESS1-6e01,1,26.11.2014,134378,ESS6e02_1,6,2.1,119149,1.0105621228,1.0473131671,2.282115223,1,1,66,16,43
GB,ESS1-6e01,1,26.11.2014,134379,ESS6e02_1,6,2.1,119172,1.0105621228,0.8594647264,2.282115223,2,2,41,13,29
GB,ESS1-6e01,1,26.11.2014,134380,ESS6e02_1,6,2.1,119180,0.5052810614,0.5169135272,2.282115223,3,2,65,17,61
GB,ESS1-6e01,1,26.11.2014,134381,ESS6e02_1,6,2.1,119198,0.5052810614,0.5169135272,2.282115223,1,2,92,10,43
GB,ESS1-6e01,1,26.11.2014,134382,ESS6e02_1,6,2.1,119206,0.5052810614,0.7180017041,2.282115223,2,1,31,16,38
GB,ESS1-6e01,1,26.11.2014,134383,ESS6e02_1,6,2.1,120014,1.0105621399,1.0338270729,2.282115223,2,2,60,10,45
GB,ESS1-6e01,1,26.11.2014,134384,ESS6e02_1,6,2.1,120030,0.5052810699,0.4297323704,2.282115223,2,2,44,19,29
GB,ESS1-6e01,1,26.11.2014,134385,ESS6e02_1,6,2.1,120063,0.5052810699,0.7180017169,2.282115223,66,1,27,13,40
GB,ESS1-6e01,1,26.11.2014,134386,ESS6e02_1,6,2.1,120071,1.0105621399,1.0338270729,2.282115223,1,2,63,10,55
GB,ESS1-6e01,1,26.11.2014,134387,ESS6e02_1,6,2.1,120089,0.5052810699,0.5964660555,2.282115223,2,1,50,12,35
GB,ESS1-6e01,1,26.11.2014,134388,ESS6e02_1,6,2.1,120113,0.5052810699,0.5236565924,2.282115223,2,1,58,17,50
GB,ESS1-6e01,1,26.11.2014,134389,ESS6e02_1,6,2.1,120170,0.795037142,0.6761646456,2.282115223,3,2,46,15,55
GB,ESS1-6e01,1,26.11.2014,134390,ESS6e02_1,6,2.1,121012,1.0105621539,1.1929321275,2.282115223,1,1,46,11,42
GB,ESS1-6e01,1,26.11.2014,134391,ESS6e02_1,6,2.1,121020,1.5158432005,1.5344126784,2.282115223,66,2,18,10,38
GB,ESS1-6e01,1,26.11.2014,134392,ESS6e02_1,6,2.1,121038,1.5158432005,1.7893981559,2.282115223,2,1,35,11,57
GB,ESS1-6e01,1,26.11.2014,134393,ESS6e02_1,6,2.1,121061,1.0105621539,1.0338270872,2.282115223,1,2,69,10,41
GB,ESS1-6e01,1,26.11.2014,134394,ESS6e02_1,6,2.1,121079,0.505281077,0.5169135436,2.282115223,3,2,70,17,42
GB,ESS1-6e01,1,26.11.2014,134395,ESS6e02_1,6,2.1,121129,1.0105621539,0.8594647528,2.282115223,2,2,36,11,35
GB,ESS1-6e01,1,26.11.2014,134396,ESS6e02_1,6,2.1,121145,1.0105621539,1.0229418058,2.282115223,1,2,24,12,46
GB,ESS1-6e01,1,26.11.2014,134397,ESS6e02_1,6,2.1,121152,1.0105621539,1.4360034536,2.282115223,66,1,22,10,35
GB,ESS1-6e01,1,26.11.2014,134398,ESS6e02_1,6,2.1,121178,1.5158432005,1.5709697678,2.282115223,2,1,60,10,27
GB,ESS1-6e01,1,26.11.2014,134399,ESS6e02_1,6,2.1,121194,1.0105621539,1.0338270872,2.282115223,1,2,59,11,36
GB,ESS1-6e01,1,26.11.2014,134400,ESS6e02_1,6,2.1,122010,0.5052810797,0.5047132802,2.282115223,2,2,999,14,20
GB,ESS1-6e01,1,26.11.2014,134401,ESS6e02_1,6,2.1,122044,2.0211243188,2.3858642681,2.282115223,3,1,49,12,56
GB,ESS1-6e01,1,26.11.2014,134402,ESS6e02_1,6,2.1,122069,1.0105621594,1.0229418109,2.282115223,66,2,26,15,32
GB,ESS1-6e01,1,26.11.2014,134403,ESS6e02_1,6,2.1,122077,0.5052810797,0.429732379,2.282115223,2,2,38,18,32
GB,ESS1-6e01,1,26.11.2014,134404,ESS6e02_1,6,2.1,122085,2.0211243188,2.0946264099,2.282115223,2,1,70,88,28
GB,ESS1-6e01,1,26.11.2014,134405,ESS6e02_1,6,2.1,122093,2.0211243188,2.0676541857,2.282115223,66,2,59,15,27
GB,ESS1-6e01,1,26.11.2014,134406,ESS6e02_1,6,2.1,122101,0.5052810797,0.526004556,2.282115223,66,1,999,12,18
GB,ESS1-6e01,1,26.11.2014,134407,ESS6e02_1,6,2.1,122119,2.0211243188,2.0676541857,2.282115223,88,2,69,12,30
GB,ESS1-6e01,1,26.11.2014,134408,ESS6e02_1,6,2.1,122127,0.5052810797,0.5169135467,2.282115223,7,2,72,14,25
GB,ESS1-6e01,1,26.11.2014,134409,ESS6e02_1,6,2.1,122143,0.5052810797,0.5964660673,2.282115223,2,1,53,18,52
GB,ESS1-6e01,1,26.11.2014,134410,ESS6e02_1,6,2.1,122150,2.0211243188,2.0946264099,2.282115223,1,1,60,16,27
GB,ESS1-6e01,1,26.11.2014,134411,ESS6e02_1,6,2.1,122168,0.5052810797,0.5964660673,2.282115223,2,1,46,12,29
GB,ESS1-6e01,1,26.11.2014,134412,ESS6e02_1,6,2.1,122184,2.0211243188,2.8720069229,2.282115223,3,1,34,17,41
GB,ESS1-6e01,1,26.11.2014,134413,ESS6e02_1,6,2.1,122192,0.5052810797,0.5047132802,2.282115223,1,2,999,12,36
GB,ESS1-6e01,1,26.11.2014,134414,ESS6e02_1,6,2.1,122200,0.5052810797,0.5236566027,2.282115223,66,1,82,14,15
GB,ESS1-6e01,1,26.11.2014,134415,ESS6e02_1,6,2.1,123018,0.5052811136,0.5169135815,2.282115223,1,2,84,11,43
GB,ESS1-6e01,1,26.11.2014,134416,ESS6e02_1,6,2.1,123034,1.5158433104,1.2891971964,2.282115223,2,2,42,11,49
GB,ESS1-6e01,1,26.11.2014,134417,ESS6e02_1,6,2.1,123059,1.0105622272,0.8594648149,2.282115223,88,2,51,13,40
GB,ESS1-6e01,1,26.11.2014,134418,ESS6e02_1,6,2.1,123075,1.0105622272,0.8594648149,2.282115223,66,2,48,13,98
GB,ESS1-6e01,1,26.11.2014,134419,ESS6e02_1,6,2.1,123091,1.0105622272,1.4360035574,2.282115223,3,1,34,17,62
GB,ESS1-6e01,1,26.11.2014,134420,ESS6e02_1,6,2.1,123109,1.5158433104,2.1540052927,2.282115223,66,1,16,10,31
GB,ESS1-6e01,1,26.11.2014,134421,ESS6e02_1,6,2.1,123125,1.0105622272,1.0473132749,2.282115223,2,1,56,16,33
GB,ESS1-6e01,1,26.11.2014,134422,ESS6e02_1,6,2.1,123166,0.5052811136,0.7180017794,2.282115223,66,1,21,14,41
GB,ESS1-6e01,1,26.11.2014,134423,ESS6e02_1,6,2.1,123182,1.0105622272,1.0229418797,2.282115223,3,2,24,16,50
GB,ESS1-6e01,1,26.11.2014,134424,ESS6e02_1,6,2.1,123190,2.0211244543,2.8720071148,2.282115223,2,1,27,11,34
GB,ESS1-6e01,1,26.11.2014,134425,ESS6e02_1,6,2.1,123208,1.5158433104,1.7893982846,2.282115223,2,1,49,13,61
GB,ESS1-6e01,1,26.11.2014,134426,ESS6e02_1,6,2.1,124024,1.0105621388,1.0473131837,2.282115223,2,1,73,11,53
GB,ESS1-6e01,1,26.11.2014,134427,ESS6e02_1,6,2.1,124040,0.5052810694,0.5236565913,2.282115223,1,1,66,10,40
GB,ESS1-6e01,1,26.11.2014,134428,ESS6e02_1,6,2.1,124065,1.0105621388,1.0338270719,2.282115223,1,2,61,11,36
GB,ESS1-6e01,1,26.11.2014,134429,ESS6e02_1,6,2.1,124081,0.5052810694,0.4297323696,2.282115223,3,2,42,15,38
GB,ESS1-6e01,1,26.11.2014,134430,ESS6e02_1,6,2.1,124123,0.5052810694,0.4297323696,2.282115223,1,2,50,16,63
GB,ESS1-6e01,1,26.11.2014,134431,ESS6e02_1,6,2.1,124149,1.0105621388,1.0338270719,2.282115223,1,2,60,13,48
GB,ESS1-6e01,1,26.11.2014,134432,ESS6e02_1,6,2.1,124164,1.5158431779,2.1540051052,2.282115223,66,1,21,15,51
GB,ESS1-6e01,1,26.11.2014,134433,ESS6e02_1,6,2.1,124198,0.5052810694,0.5169135354,2.282115223,1,2,80,10,101
GB,ESS1-6e01,1,26.11.2014,134434,ESS6e02_1,6,2.1,125013,1.0105621686,1.022941821,2.282115223,3,2,28,22,33
GB,ESS1-6e01,1,26.11.2014,134435,ESS6e02_1,6,2.1,125039,0.5052810843,0.596466072,2.282115223,3,1,46,12,35
GB,ESS1-6e01,1,26.11.2014,134436,ESS6e02_1,6,2.1,125047,1.0105621686,1.022941821,2.282115223,1,2,34,18,35
GB,ESS1-6e01,1,26.11.2014,134437,ESS6e02_1,6,2.1,125054,0.5052810843,0.4297323824,2.282115223,66,2,38,16,36
GB,ESS1-6e01,1,26.11.2014,134438,ESS6e02_1,6,2.1,125096,1.0105621686,1.436003475,2.282115223,66,1,26,18,47
GB,ESS1-6e01,1,26.11.2014,134439,ESS6e02_1,6,2.1,125104,0.5052810843,0.5236566069,2.282115223,66,1,66,88,40
GB,ESS1-6e01,1,26.11.2014,134440,ESS6e02_1,6,2.1,125120,1.0105621686,1.0338271026,2.282115223,2,2,58,13,37
GB,ESS1-6e01,1,26.11.2014,134441,ESS6e02_1,6,2.1,125138,1.0105621686,1.0473132148,2.282115223,3,1,56,15,46
GB,ESS1-6e01,1,26.11.2014,134442,ESS6e02_1,6,2.1,125153,2.0211243372,2.0676542041,2.282115223,3,2,59,20,49
GB,ESS1-6e01,1,26.11.2014,134443,ESS6e02_1,6,2.1,125203,1.0105621686,0.8594647656,2.282115223,66,2,35,11,50
GB,ESS1-6e01,1,26.11.2014,134444,ESS6e02_1,6,2.1,126052,0.5052810853,0.511470911,2.282115223,66,2,21,13,32
GB,ESS1-6e01,1,26.11.2014,134445,ESS6e02_1,6,2.1,126060,1.0105621706,1.0520091234,2.282115223,7,1,999,14,34
GB,ESS1-6e01,1,26.11.2014,134446,ESS6e02_1,6,2.1,126078,0.5052810853,0.5236566079,2.282115223,2,1,80,10,42
GB,ESS1-6e01,1,26.11.2014,134447,ESS6e02_1,6,2.1,126086,0.5052810853,0.5236566079,2.282115223,2,1,67,10,36
GB,ESS1-6e01,1,26.11.2014,134448,ESS6e02_1,6,2.1,126094,0.5052810853,0.5964660732,2.282115223,2,1,52,12,32
GB,ESS1-6e01,1,26.11.2014,134449,ESS6e02_1,6,2.1,126128,0.5052810853,0.5236566079,2.282115223,1,1,68,12,43
GB,ESS1-6e01,1,26.11.2014,134450,ESS6e02_1,6,2.1,126136,0.5052810853,0.4297323832,2.282115223,1,2,40,13,32
GB,ESS1-6e01,1,26.11.2014,134451,ESS6e02_1,6,2.1,126169,0.5052810853,0.5169135518,2.282115223,2,2,57,11,32
GB,ESS1-6e01,1,26.11.2014,134452,ESS6e02_1,6,2.1,126201,0.5052810853,0.5169135518,2.282115223,2,2,68,10,40
GB,ESS1-6e01,1,26.11.2014,134453,ESS6e02_1,6,2.1,127019,0.5052811245,0.5169135917,2.282115223,2,2,74,10,60
GB,ESS1-6e01,1,26.11.2014,134454,ESS6e02_1,6,2.1,127027,1.0105622489,1.4360035886,2.282115223,66,1,23,14,59
GB,ESS1-6e01,1,26.11.2014,134455,ESS6e02_1,6,2.1,127043,1.0105622489,1.0338271844,2.282115223,2,2,64,10,84
GB,ESS1-6e01,1,26.11.2014,134456,ESS6e02_1,6,2.1,127068,0.5052811245,0.5236566483,2.282115223,2,1,75,10,82
GB,ESS1-6e01,1,26.11.2014,134457,ESS6e02_1,6,2.1,127092,2.5264056223,2.5573547545,2.282115223,3,2,22,14,38
GB,ESS1-6e01,1,26.11.2014,134458,ESS6e02_1,6,2.1,127126,1.0105622489,1.022941902,2.282115223,1,2,24,15,73
GB,ESS1-6e01,1,26.11.2014,134459,ESS6e02_1,6,2.1,127183,1.0105622489,1.0473132977,2.282115223,3,1,57,88,55
GB,ESS1-6e01,1,26.11.2014,134460,ESS6e02_1,6,2.1,127191,1.0105622489,1.0338271844,2.282115223,1,2,62,16,85
GB,ESS1-6e01,1,26.11.2014,134461,ESS6e02_1,6,2.1,128033,1.0105622215,0.8594648106,2.282115223,66,2,40,11,39
GB,ESS1-6e01,1,26.11.2014,134462,ESS6e02_1,6,2.1,128041,1.0105622215,0.8594648106,2.282115223,2,2,42,13,42
GB,ESS1-6e01,1,26.11.2014,134463,ESS6e02_1,6,2.1,128058,2.021124443,2.0676543125,2.282115223,2,2,77,9,33
GB,ESS1-6e01,1,26.11.2014,134464,ESS6e02_1,6,2.1,128074,1.5158433019,1.5344127806,2.282115223,1,2,31,21,40
GB,ESS1-6e01,1,26.11.2014,134465,ESS6e02_1,6,2.1,128108,0.5052811108,0.5114709373,2.282115223,66,2,26,11,29
GB,ESS1-6e01,1,26.11.2014,134466,ESS6e02_1,6,2.1,128116,0.5052811108,0.5169135784,2.282115223,66,2,78,10,32
GB,ESS1-6e01,1,26.11.2014,134467,ESS6e02_1,6,2.1,128157,2.021124443,2.0946265384,2.282115223,2,1,67,11,34
GB,ESS1-6e01,1,26.11.2014,134468,ESS6e02_1,6,2.1,128173,0.5052811108,0.5114709373,2.282115223,66,2,26,10,24
GB,ESS1-6e01,1,26.11.2014,134469,ESS6e02_1,6,2.1,128181,0.5052811108,0.5964661039,2.282115223,2,1,46,14,51
GB,ESS1-6e01,1,26.11.2014,134470,ESS6e02_1,6,2.1,128207,1.0105622215,1.0473132697,2.282115223,1,1,59,14,34
GB,ESS1-6e01,1,26.11.2014,134471,ESS6e02_1,6,2.1,129015,4,3.4019273308,2.282115223,66,2,38,15,43
GB,ESS1-6e01,1,26.11.2014,134472,ESS6e02_1,6,2.1,129049,0.5052811029,0.5236566266,2.282115223,2,1,60,8,30
GB,ESS1-6e01,1,26.11.2014,134473,ESS6e02_1,6,2.1,129056,0.5052811029,0.5236566266,2.282115223,1,1,85,12,27
GB,ESS1-6e01,1,26.11.2014,134474,ESS6e02_1,6,2.1,129072,1.0105622057,0.859464797,2.282115223,66,2,38,12,45
GB,ESS1-6e01,1,26.11.2014,134475,ESS6e02_1,6,2.1,129080,0.5052811029,0.5169135702,2.282115223,88,2,59,14,63
GB,ESS1-6e01,1,26.11.2014,134476,ESS6e02_1,6,2.1,129122,2.0211244114,2.3858643767,2.282115223,2,1,53,18,38
GB,ESS1-6e01,1,26.11.2014,134477,ESS6e02_1,6,2.1,129155,0.5052811029,0.5260045799,2.282115223,2,1,999,12,23
GB,ESS1-6e01,1,26.11.2014,134478,ESS6e02_1,6,2.1,129163,0.5052811029,0.5260045799,2.282115223,1,1,999,12,19
GB,ESS1-6e01,1,26.11.2014,134479,ESS6e02_1,6,2.1,129171,0.5052811029,0.5964660945,2.282115223,66,1,41,13,30
GB,ESS1-6e01,1,26.11.2014,134480,ESS6e02_1,6,2.1,129189,2.0211244114,2.3858643767,2.282115223,2,1,52,18,35
GB,ESS1-6e01,1,26.11.2014,134481,ESS6e02_1,6,2.1,129205,4,4.0081214574,2.282115223,7,1,40,16,21
GB,ESS1-6e01,1,26.11.2014,134482,ESS6e02_1,6,2.1,130013,1.0105621127,1.0473131568,2.282115223,2,1,61,14,40
GB,ESS1-6e01,1,26.11.2014,134483,ESS6e02_1,6,2.1,130039,1.0105621127,1.0338270453,2.282115223,2,2,60,11,68
GB,ESS1-6e01,1,26.11.2014,134484,ESS6e02_1,6,2.1,130096,1.5158431387,1.5344126156,2.282115223,66,2,20,11,53
GB,ESS1-6e01,1,26.11.2014,134485,ESS6e02_1,6,2.1,130112,1.0105621127,0.8594647179,2.282115223,2,2,46,13,49
GB,ESS1-6e01,1,26.11.2014,134486,ESS6e02_1,6,2.1,130179,1.0105621127,1.0473131568,2.282115223,88,1,70,10,51
GB,ESS1-6e01,1,26.11.2014,134487,ESS6e02_1,6,2.1,130187,1.0105621127,1.1929320791,2.282115223,2,1,36,18,54
GB,ESS1-6e01,1,26.11.2014,134488,ESS6e02_1,6,2.1,130195,1.5158431387,1.289197051,2.282115223,2,2,49,11,51
GB,ESS1-6e01,1,26.11.2014,134489,ESS6e02_1,6,2.1,131110,0.5052810619,0.5236565841,2.282115223,7,1,64,8,39
GB,ESS1-6e01,1,26.11.2014,134490,ESS6e02_1,6,2.1,131128,0.5052810619,0.5169135283,2.282115223,2,2,74,10,32
GB,ESS1-6e01,1,26.11.2014,134491,ESS6e02_1,6,2.1,131185,3.0316863109,4.0081214574,2.282115223,66,1,21,14,45
GB,ESS1-6e01,1,26.11.2014,134492,ESS6e02_1,6,2.1,131201,3.0316863109,3.0688252647,2.282115223,88,2,20,14,49
GB,ESS1-6e01,1,26.11.2014,134493,ESS6e02_1,6,2.1,132019,0.7950372067,0.8133403737,2.282115223,1,2,79,9,45
GB,ESS1-6e01,1,26.11.2014,134494,ESS6e02_1,6,2.1,132035,0.5052811111,0.5169135784,2.282115223,1,2,89,9,65
GB,ESS1-6e01,1,26.11.2014,134495,ESS6e02_1,6,2.1,132043,1.0105622222,1.0473132697,2.282115223,2,1,86,8,43
GB,ESS1-6e01,1,26.11.2014,134496,ESS6e02_1,6,2.1,132076,1.0105622222,0.8594648106,2.282115223,66,2,36,13,49
GB,ESS1-6e01,1,26.11.2014,134497,ESS6e02_1,6,2.1,132092,2.0211244443,1.7189296213,2.282115223,2,2,38,9,51
GB,ESS1-6e01,1,26.11.2014,134498,ESS6e02_1,6,2.1,132126,0.5052811111,0.5964661039,2.282115223,66,1,39,14,36
GB,ESS1-6e01,1,26.11.2014,134499,ESS6e02_1,6,2.1,132134,0.5052811111,0.5964661039,2.282115223,1,1,42,13,42
GB,ESS1-6e01,1,26.11.2014,134500,ESS6e02_1,6,2.1,132159,0.5052811111,0.5236566349,2.282115223,2,1,69,13,39
GB,ESS1-6e01,1,26.11.2014,134501,ESS6e02_1,6,2.1,132175,1.0105622222,1.0229418747,2.282115223,2,2,34,18,47
GB,ESS1-6e01,1,26.11.2014,134502,ESS6e02_1,6,2.1,133066,0.5052810561,0.596466039,2.282115223,2,1,54,12,26
GB,ESS1-6e01,1,26.11.2014,134503,ESS6e02_1,6,2.1,133082,0.5052810561,0.596466039,2.282115223,66,1,35,11,28
GB,ESS1-6e01,1,26.11.2014,134504,ESS6e02_1,6,2.1,133090,0.5052810561,0.718001697,2.282115223,66,1,32,11,38
GB,ESS1-6e01,1,26.11.2014,134505,ESS6e02_1,6,2.1,133108,1.0105621122,1.436003394,2.282115223,66,1,16,11,23
GB,ESS1-6e01,1,26.11.2014,134506,ESS6e02_1,6,2.1,133116,0.5052810561,0.5169135221,2.282115223,2,2,74,10,46
GB,ESS1-6e01,1,26.11.2014,134507,ESS6e02_1,6,2.1,133124,0.5052810561,0.5236565779,2.282115223,2,1,71,16,55
GB,ESS1-6e01,1,26.11.2014,134508,ESS6e02_1,6,2.1,133132,1.0105621122,1.0229417633,2.282115223,2,2,32,15,39
GB,ESS1-6e01,1,26.11.2014,134509,ESS6e02_1,6,2.1,133140,1.0105621122,1.0473131557,2.282115223,1,1,63,11,29
GB,ESS1-6e01,1,26.11.2014,134510,ESS6e02_1,6,2.1,133165,1.515843138,1.5507405357,2.282115223,2,2,90,9,33
GB,ESS1-6e01,1,26.11.2014,134511,ESS6e02_1,6,2.1,133181,1.515843138,1.5344126146,2.282115223,66,2,17,12,28
GB,ESS1-6e01,1,26.11.2014,134512,ESS6e02_1,6,2.1,133199,1.0105621122,0.8594647171,2.282115223,2,2,53,10,26
GB,ESS1-6e01,1,26.11.2014,134513,ESS6e02_1,6,2.1,134015,0.5052810846,0.4297323832,2.282115223,2,2,37,11,27
GB,ESS1-6e01,1,26.11.2014,134514,ESS6e02_1,6,2.1,134031,0.5052810846,0.5169135518,2.282115223,2,2,55,15,47
GB,ESS1-6e01,1,26.11.2014,134515,ESS6e02_1,6,2.1,134098,2.0211243382,2.3858642905,2.282115223,2,1,42,12,32
GB,ESS1-6e01,1,26.11.2014,134516,ESS6e02_1,6,2.1,134106,0.5052810846,0.511470911,2.282115223,66,2,25,11,25
GB,ESS1-6e01,1,26.11.2014,134517,ESS6e02_1,6,2.1,134171,0.5052810846,0.5964660732,2.282115223,2,1,51,88,37
GB,ESS1-6e01,1,26.11.2014,134518,ESS6e02_1,6,2.1,134189,0.5052810846,0.5169135518,2.282115223,2,2,59,11,28
GB,ESS1-6e01,1,26.11.2014,134519,ESS6e02_1,6,2.1,134197,0.5052810846,0.511470911,2.282115223,2,2,34,13,42
GB,ESS1-6e01,1,26.11.2014,134520,ESS6e02_1,6,2.1,135038,0.505281101,0.5169135682,2.282115223,2,2,62,15,32
GB,ESS1-6e01,1,26.11.2014,134521,ESS6e02_1,6,2.1,135053,0.505281101,0.5236566245,2.282115223,66,1,62,10,31
GB,ESS1-6e01,1,26.11.2014,134522,ESS6e02_1,6,2.1,135061,0.505281101,0.7180017609,2.282115223,2,1,34,13,32
GB,ESS1-6e01,1,26.11.2014,134523,ESS6e02_1,6,2.1,135079,1.0105622021,1.047313249,2.282115223,7,1,68,12,33
GB,ESS1-6e01,1,26.11.2014,134524,ESS6e02_1,6,2.1,135095,0.505281101,0.5964660921,2.282115223,66,1,53,11,34
GB,ESS1-6e01,1,26.11.2014,134525,ESS6e02_1,6,2.1,135129,1.0105622021,1.047313249,2.282115223,2,1,63,10,66
GB,ESS1-6e01,1,26.11.2014,134526,ESS6e02_1,6,2.1,135194,1.0105622021,0.8594647936,2.282115223,3,2,52,12,42
GB,ESS1-6e01,1,26.11.2014,134527,ESS6e02_1,6,2.1,136051,0.5052810885,0.5114709151,2.282115223,66,2,26,11,51
GB,ESS1-6e01,1,26.11.2014,134528,ESS6e02_1,6,2.1,137026,0.5052810937,0.5148041532,2.282115223,1,2,80,20,32
GB,ESS1-6e01,1,26.11.2014,134529,ESS6e02_1,6,2.1,137059,1.0105621875,1.1880640792,2.282115223,1,1,47,15,37
GB,ESS1-6e01,1,26.11.2014,134530,ESS6e02_1,6,2.1,137067,1.0105621875,1.0296083055,2.282115223,2,2,65,15,51
GB,ESS1-6e01,1,26.11.2014,134531,ESS6e02_1,6,2.1,137075,1.5158432509,1.2839362232,2.282115223,2,2,44,18,42
GB,ESS1-6e01,1,26.11.2014,134532,ESS6e02_1,6,2.1,137091,1.0105621875,1.0430393842,2.282115223,2,1,83,10,43
GB,ESS1-6e01,1,26.11.2014,134533,ESS6e02_1,6,2.1,137117,0.5052810937,0.5148041532,2.282115223,2,2,81,9,28
GB,ESS1-6e01,1,26.11.2014,134534,ESS6e02_1,6,2.1,137166,1.5158432509,1.5645590458,2.282115223,2,1,74,10,39
GB,ESS1-6e01,1,26.11.2014,134535,ESS6e02_1,6,2.1,137190,1.0105621875,1.4301434939,2.282115223,66,1,18,12,39
GB,ESS1-6e01,1,26.11.2014,134536,ESS6e02_1,6,2.1,137208,1.0105621875,1.0296083055,2.282115223,2,2,73,10,41
GB,ESS1-6e01,1,26.11.2014,134537,ESS6e02_1,6,2.1,138016,1.0105621535,1.0430393501,2.282115223,1,1,64,17,41
GB,ESS1-6e01,1,26.11.2014,134538,ESS6e02_1,6,2.1,138032,1.0105621535,0.8559574708,2.282115223,3,2,40,18,37
GB,ESS1-6e01,1,26.11.2014,134539,ESS6e02_1,6,2.1,138040,1.0105621535,1.1880640404,2.282115223,1,1,49,12,25
GB,ESS1-6e01,1,26.11.2014,134540,ESS6e02_1,6,2.1,138057,1.0105621535,0.8559574708,2.282115223,1,2,42,12,25
GB,ESS1-6e01,1,26.11.2014,134541,ESS6e02_1,6,2.1,138065,1.0105621535,1.0430393501,2.282115223,1,1,66,17,28
GB,ESS1-6e01,1,26.11.2014,134542,ESS6e02_1,6,2.1,138073,0.5052810768,0.5148041359,2.282115223,1,2,68,13,30
GB,ESS1-6e01,1,26.11.2014,134543,ESS6e02_1,6,2.1,138081,1.0105621535,1.0296082719,2.282115223,1,2,79,9,37
GB,ESS1-6e01,1,26.11.2014,134544,ESS6e02_1,6,2.1,138099,1.0105621535,0.8559574708,2.282115223,2,2,43,14,37
GB,ESS1-6e01,1,26.11.2014,134545,ESS6e02_1,6,2.1,138107,1.0105621535,1.0430393501,2.282115223,1,1,91,9,37
GB,ESS1-6e01,1,26.11.2014,134546,ESS6e02_1,6,2.1,138115,0.5052810768,0.5215196751,2.282115223,1,1,77,10,42
GB,ESS1-6e01,1,26.11.2014,134547,ESS6e02_1,6,2.1,138123,0.5052810768,0.5940320202,2.282115223,2,1,49,12,29
GB,ESS1-6e01,1,26.11.2014,134548,ESS6e02_1,6,2.1,138131,1.0105621535,1.4301434472,2.282115223,66,1,30,17,24
GB,ESS1-6e01,1,26.11.2014,134549,ESS6e02_1,6,2.1,138149,2.0211243071,2.0375348207,2.282115223,66,2,17,12,25
GB,ESS1-6e01,1,26.11.2014,134550,ESS6e02_1,6,2.1,138172,0.5052810768,0.5940320202,2.282115223,2,1,52,16,34
GB,ESS1-6e01,1,26.11.2014,134551,ESS6e02_1,6,2.1,138206,1.0105621535,1.0296082719,2.282115223,3,2,62,13,37
GB,ESS1-6e01,1,26.11.2014,134552,ESS6e02_1,6,2.1,139014,1.0105621528,0.85595747,2.282115223,1,2,42,11,27
GB,ESS1-6e01,1,26.11.2014,134553,ESS6e02_1,6,2.1,139022,0.5052810764,0.594032019,2.282115223,66,1,36,10,28
GB,ESS1-6e01,1,26.11.2014,134554,ESS6e02_1,6,2.1,139048,1.5158431989,1.2839361791,2.282115223,1,2,44,16,32
